Filename	WER	PESQ	SNR	Difficulty
common_voice_ca_31233148.wav	0.13333333333333333	4.6196	40	medium
common_voice_ca_31340770.wav	0.0	4.2374	40	easy
upc_ca_pau_101055.wav	0.0	4.4433	40	easy
upc_ca_ona_100009.wav	0.0	4.5205	40	easy
upc_ca_ona_100088.wav	0.0	4.5065	40	easy
upc_ca_ona_100027.wav	0.0	4.4897	40	easy
upc_ca_ona_100017.wav	0.0	4.5134	40	easy
upc_ca_pau_101065.wav	0.0	4.4035	40	easy
common_voice_ca_31773181.wav	0.2222222222222222	4.4254	40	medium
upc_ca_pau_101050.wav	0.0	4.4398	40	easy
common_voice_ca_31455911.wav	0.08333333333333333	4.2163	40	easy
common_voice_ca_31195246.wav	0.0	4.2616	40	easy
upc_ca_pau_101067.wav	0.07692307692307693	4.4463	40	easy
upc_ca_pau_101017.wav	0.0	4.3451	40	easy
common_voice_ca_31118283.wav	0.0	4.0475	40	easy
upc_ca_ona_100039.wav	0.0	4.5264	40	easy
upc_ca_pau_101107.wav	0.09090909090909091	4.4474	40	easy
common_voice_ca_31783827.wav	0.16666666666666666	4.4816	40	medium
common_voice_ca_31355082.wav	0.07692307692307693	3.8846	40	medium
common_voice_ca_30957864.wav	0.0	4.1637	40	easy
common_voice_ca_30957977.wav	0.0	4.3454	40	easy
upc_ca_ona_100011.wav	0.0	4.5157	40	easy
common_voice_ca_19928655.wav	0.07692307692307693	3.5676	40	medium
common_voice_ca_31241514.wav	0.0	4.5676	40	easy
upc_ca_ona_100086.wav	0.0	4.5096	40	easy
common_voice_ca_30943492.wav	0.0	4.345	40	easy
common_voice_ca_31302766.wav	0.0	4.375	40	easy
common_voice_ca_19034690.wav	0.0	4.6272	40	easy
upc_ca_ona_100006.wav	0.0	4.5204	40	easy
common_voice_ca_31430396.wav	0.0	3.6681	40	easy
upc_ca_ona_100007.wav	0.0	4.5168	40	easy
upc_ca_ona_100005.wav	0.0	4.5266	40	easy
common_voice_ca_31340186.wav	0.0	4.3973	40	easy
common_voice_ca_18489700.wav	0.0	4.4245	40	easy
common_voice_ca_31326639.wav	0.0	4.2463	40	easy
common_voice_ca_31118065.wav	0.0	4.4142	40	easy
upc_ca_ona_100040.wav	0.0	4.5074	40	easy
upc_ca_pau_101063.wav	0.0	4.4226	40	easy
upc_ca_ona_100013.wav	0.0	4.5259	40	easy
upc_ca_pau_101058.wav	0.022222222222222223	4.4346	40	easy
common_voice_ca_31360128.wav	0.0	4.4645	40	easy
common_voice_ca_31265085.wav	0.0	4.2539	40	easy
upc_ca_ona_100018.wav	0.0	4.4974	40	easy
upc_ca_ona_100054.wav	0.0	4.4953	40	easy
upc_ca_ona_100080.wav	0.0	4.5263	40	easy
upc_ca_ona_100000.wav	0.0	4.5419	40	easy
