Filename	WER	PESQ	clipping
common_voice_ca_31325807.wav	1.0	1.4782	30
common_voice_ca_31351008.wav	0.42857142857142855	1.8152	30
upc_ca_ona_100079.wav	0.6304347826086957	1.4185	30
upc_ca_pau_101008.wav	1.0	1.6459	30
upc_ca_ona_100084.wav	0.9565217391304348	1.7380	30
upc_ca_ona_100024.wav	0.43478260869565216	1.5622	30
common_voice_ca_31121143.wav	1.0	1.5543	30
common_voice_ca_31292778.wav	0.9333333333333333	1.7231	30
upc_ca_ona_100085.wav	0.36363636363636365	1.5295	30
common_voice_ca_31391614.wav	1.0	1.4622	30
common_voice_ca_31337809.wav	0.0	1.5334	30
common_voice_ca_31339338.wav	0.21428571428571427	1.1445	30
common_voice_ca_31340683.wav	1.0	1.4456	30
common_voice_ca_31760199.wav	1.0	1.6738	30
common_voice_ca_31345308.wav	1.0	1.3893	30
common_voice_ca_31239887.wav	1.0	1.3681	30
upc_ca_ona_100022.wav	0.28205128205128205	1.7614	30
upc_ca_pau_101087.wav	0.5666666666666667	1.6547	30
common_voice_ca_20170673.wav	1.0	1.5922	30
upc_ca_ona_100070.wav	0.2631578947368421	1.9187	30
upc_ca_ona_100031.wav	0.21818181818181817	1.6011	30
upc_ca_pau_101102.wav	0.96	1.5566	30
upc_ca_pau_101016.wav	1.0	1.7613	30
common_voice_ca_31820637.wav	0.6	1.7932	30
upc_ca_ona_100058.wav	0.5	1.5726	30
upc_ca_pau_101011.wav	1.0	1.7518	30
upc_ca_pau_101088.wav	0.8461538461538461	1.5522	30
upc_ca_pau_101104.wav	1.0	1.5672	30
common_voice_ca_31351009.wav	0.6363636363636364	1.8951	30
common_voice_ca_30806019.wav	1.0	1.4636	30
common_voice_ca_30899625.wav	1.0	1.4041	30
common_voice_ca_31297951.wav	1.0	1.5927	30
common_voice_ca_31315526.wav	0.7692307692307693	1.5786	30
upc_ca_ona_100046.wav	0.6071428571428571	1.8405	30
upc_ca_ona_100020.wav	0.0	1.6801	30
common_voice_ca_31159651.wav	0.7272727272727273	1.7425	30
upc_ca_pau_101071.wav	1.0	1.5508	30
upc_ca_pau_101105.wav	0.32142857142857145	1.6562	30
upc_ca_pau_101081.wav	1.0	1.6858	30
common_voice_ca_31107623.wav	1.0	1.4232	30
common_voice_ca_30783618.wav	0.9	1.2195	30
common_voice_ca_30788569.wav	1.0	1.3164	30
common_voice_ca_31320917.wav	1.0	1.6171	30
common_voice_ca_31308015.wav	0.8	1.4571	30
common_voice_ca_31257236.wav	0.875	1.5296	30
