Filename	WER	PESQ	clipping
common_voice_ca_30783618.wav	1.0	1.1254	40
common_voice_ca_30788569.wav	1.0	1.1892	40
common_voice_ca_31320917.wav	1.0	1.4570	40
common_voice_ca_31308015.wav	1.0	1.2523	40
common_voice_ca_31257236.wav	1.0	1.3955	40
common_voice_ca_31192759.wav	1.0	1.5353	40
common_voice_ca_31497486.wav	1.0	1.2031	40
upc_ca_pau_101074.wav	1.0	1.3648	40
common_voice_ca_31634015.wav	1.0	1.3391	40
upc_ca_pau_101005.wav	1.0	1.4712	40
upc_ca_ona_100023.wav	0.5757575757575758	1.7419	40
common_voice_ca_31809241.wav	1.0	1.0756	40
common_voice_ca_31352054.wav	1.0	1.4087	40
upc_ca_pau_101043.wav	1.0	1.3572	40
common_voice_ca_31226001.wav	1.0	1.3383	40
upc_ca_ona_100083.wav	1.0	1.5238	40
common_voice_ca_31324791.wav	1.0	1.5854	40
common_voice_ca_31063225.wav	0.8666666666666667	1.4847	40
common_voice_ca_31391064.wav	0.7692307692307693	1.2472	40
common_voice_ca_30798367.wav	1.0	1.0479	40
upc_ca_pau_101027.wav	1.0	1.4113	40
upc_ca_pau_101023.wav	0.9696969696969697	1.4559	40
common_voice_ca_31501024.wav	0.8181818181818182	1.2402	40
upc_ca_pau_101038.wav	1.0	1.4548	40
upc_ca_pau_101041.wav	1.0	1.2753	40
upc_ca_pau_101033.wav	1.0	1.1106	40
common_voice_ca_31319267.wav	1.0	1.3397	40
common_voice_ca_23925403.wav	0.8333333333333334	1.5201	40
common_voice_ca_30746866.wav	0.36363636363636365	1.2685	40
upc_ca_pau_101029.wav	0.6206896551724138	1.4507	40
upc_ca_pau_101024.wav	1.0	1.4228	40
upc_ca_pau_101035.wav	1.0	1.4477	40
common_voice_ca_30759191.wav	1.0	1.1220	40
upc_ca_pau_101015.wav	1.0	1.2057	40
common_voice_ca_30949777.wav	1.0	1.2834	40
upc_ca_pau_101040.wav	1.0	1.4207	40
common_voice_ca_31553529.wav	1.0	1.4364	40
upc_ca_ona_100090.wav	1.0	1.5683	40
common_voice_ca_31233148.wav	1.0	1.4912	40
common_voice_ca_31340770.wav	1.0	1.3588	40
upc_ca_pau_101055.wav	1.0	1.2456	40
upc_ca_ona_100009.wav	1.0	1.3695	40
upc_ca_ona_100088.wav	1.0	1.6207	40
upc_ca_ona_100027.wav	0.6875	1.5686	40
upc_ca_ona_100017.wav	0.88	1.3555	40
upc_ca_pau_101065.wav	1.0	1.1668	40
common_voice_ca_31773181.wav	1.0	1.7072	40
upc_ca_pau_101050.wav	1.0	1.4093	40
common_voice_ca_31455911.wav	0.5833333333333334	1.5853	40
common_voice_ca_31195246.wav	1.0	1.2428	40
upc_ca_pau_101067.wav	1.0	1.3308	40
upc_ca_pau_101017.wav	1.0	1.5940	40
common_voice_ca_31118283.wav	1.0	1.0500	40
upc_ca_ona_100039.wav	1.0	1.1553	40
upc_ca_pau_101107.wav	1.0	1.1616	40
common_voice_ca_31783827.wav	1.0	1.2144	40
common_voice_ca_31355082.wav	1.0	1.3799	40
common_voice_ca_30957864.wav	1.0	1.4594	40
common_voice_ca_30957977.wav	1.0	1.1783	40
upc_ca_ona_100011.wav	0.3333333333333333	1.6384	40
common_voice_ca_19928655.wav	1.0	1.1365	40
common_voice_ca_31241514.wav	1.0	1.3670	40
upc_ca_ona_100086.wav	1.0	1.5696	40
common_voice_ca_30943492.wav	0.7727272727272727	1.2674	40
common_voice_ca_31302766.wav	1.0	1.4603	40
common_voice_ca_19034690.wav	1.0	1.9949	40
upc_ca_ona_100006.wav	0.1935483870967742	1.3210	40
common_voice_ca_31430396.wav	1.0	1.3054	40
upc_ca_ona_100007.wav	1.0	1.3200	40
upc_ca_ona_100005.wav	1.0	1.4400	40
common_voice_ca_31340186.wav	1.0	1.4352	40
common_voice_ca_18489700.wav	1.0	1.1592	40
common_voice_ca_31326639.wav	1.0	1.2499	40
common_voice_ca_31118065.wav	0.5833333333333334	1.1835	40
upc_ca_ona_100040.wav	0.5588235294117647	1.5976	40
upc_ca_pau_101063.wav	1.0	1.3610	40
upc_ca_ona_100013.wav	0.5121951219512195	1.2537	40
upc_ca_pau_101058.wav	1.0	1.5234	40
common_voice_ca_31360128.wav	1.0	1.5380	40
common_voice_ca_31265085.wav	1.0	1.2439	40
upc_ca_ona_100018.wav	0.7272727272727273	1.4733	40
upc_ca_ona_100054.wav	0.9705882352941176	1.5917	40
upc_ca_ona_100080.wav	0.17307692307692307	1.6734	40
upc_ca_ona_100000.wav	0.36363636363636365	1.5998	40
