Filename	WER	PESQ	SNR	Difficulty
upc_ca_ona_100023.wav	0.15151515151515152	1.0712	0	hard
common_voice_ca_31809241.wav	0.6363636363636364	1.0557	0	hard
common_voice_ca_31352054.wav	0.375	1.0721	0	hard
upc_ca_pau_101043.wav	0.17647058823529413	1.0644	0	hard
common_voice_ca_31226001.wav	0.6153846153846154	1.0639	0	hard
upc_ca_ona_100083.wav	0.1111111111111111	1.08	0	hard
common_voice_ca_31324791.wav	1.0	1.0899	0	hard
common_voice_ca_31063225.wav	0.13333333333333333	1.0724	0	hard
common_voice_ca_31391064.wav	0.6153846153846154	1.0509	0	hard
common_voice_ca_30798367.wav	0.3333333333333333	1.0705	0	hard
upc_ca_pau_101027.wav	0.17647058823529413	1.079	0	hard
upc_ca_pau_101023.wav	0.6060606060606061	1.0701	0	hard
common_voice_ca_31501024.wav	0.18181818181818182	1.0558	0	hard
upc_ca_pau_101038.wav	0.1875	1.0685	0	hard
upc_ca_pau_101041.wav	0.4117647058823529	1.0628	0	hard
upc_ca_pau_101033.wav	0.125	1.0648	0	hard
common_voice_ca_31319267.wav	0.14285714285714285	1.0536	0	hard
common_voice_ca_23925403.wav	0.5	1.08	0	hard
common_voice_ca_30746866.wav	0.09090909090909091	1.0483	0	hard
upc_ca_pau_101029.wav	0.2413793103448276	1.0703	0	hard
upc_ca_pau_101024.wav	0.13043478260869565	1.0664	0	hard
upc_ca_pau_101035.wav	0.22580645161290322	1.0758	0	hard
common_voice_ca_30759191.wav	0.5	1.0749	0	hard
upc_ca_pau_101015.wav	0.16129032258064516	1.064	0	hard
common_voice_ca_30949777.wav	0.8	1.0748	0	hard
upc_ca_pau_101040.wav	0.12121212121212122	1.0796	0	hard
common_voice_ca_31553529.wav	0.1	1.0774	0	hard
upc_ca_ona_100090.wav	0.0	1.0696	0	hard
common_voice_ca_31233148.wav	0.4666666666666667	1.509	0	hard
common_voice_ca_31340770.wav	0.8181818181818182	1.0613	0	hard
upc_ca_pau_101055.wav	0.2727272727272727	1.068	0	hard
upc_ca_ona_100009.wav	0.17391304347826086	1.0621	0	hard
upc_ca_ona_100088.wav	0.1111111111111111	1.0858	0	hard
upc_ca_ona_100027.wav	0.125	1.0745	0	hard
upc_ca_ona_100017.wav	0.16	1.0824	0	hard
upc_ca_pau_101065.wav	0.5294117647058824	1.0637	0	hard
common_voice_ca_31773181.wav	0.6666666666666666	1.1025	0	hard
upc_ca_pau_101050.wav	0.3170731707317073	1.0689	0	hard
common_voice_ca_31455911.wav	0.5	1.0692	0	hard
common_voice_ca_31195246.wav	0.5	1.0575	0	hard
upc_ca_pau_101067.wav	0.9615384615384616	1.0632	0	hard
upc_ca_pau_101017.wav	0.32	1.0763	0	hard
common_voice_ca_31118283.wav	0.3333333333333333	1.0522	0	hard
upc_ca_ona_100039.wav	0.038461538461538464	1.0673	0	hard
upc_ca_pau_101107.wav	0.5454545454545454	1.0649	0	hard
common_voice_ca_31783827.wav	0.8333333333333334	1.049	0	hard
common_voice_ca_31355082.wav	1.0	1.0504	0	hard
common_voice_ca_30957864.wav	0.3	1.0578	0	hard
common_voice_ca_30957977.wav	0.2222222222222222	1.0486	0	hard
upc_ca_ona_100011.wav	0.047619047619047616	1.0782	0	hard
common_voice_ca_19928655.wav	0.7692307692307693	1.0471	0	hard
common_voice_ca_31241514.wav	0.0	1.0873	0	hard
upc_ca_ona_100086.wav	0.0	1.0777	0	hard
common_voice_ca_30943492.wav	0.5909090909090909	1.0662	0	hard
common_voice_ca_31302766.wav	0.07692307692307693	1.0603	0	hard
common_voice_ca_19034690.wav	0.7142857142857143	1.4317	0	hard
upc_ca_ona_100006.wav	0.16129032258064516	1.0739	0	hard
common_voice_ca_31430396.wav	0.0	1.0805	0	hard
upc_ca_ona_100007.wav	0.0	1.0719	0	hard
upc_ca_ona_100005.wav	0.10526315789473684	1.0668	0	hard
common_voice_ca_31340186.wav	0.2857142857142857	1.084	0	hard
common_voice_ca_18489700.wav	0.3333333333333333	1.0744	0	hard
common_voice_ca_31326639.wav	0.5333333333333333	1.0603	0	hard
common_voice_ca_31118065.wav	0.4166666666666667	1.0359	0	hard
upc_ca_ona_100040.wav	0.029411764705882353	1.078	0	hard
upc_ca_pau_101063.wav	0.3125	1.0602	0	hard
upc_ca_ona_100013.wav	0.07317073170731707	1.0704	0	hard
upc_ca_pau_101058.wav	0.28888888888888886	1.0818	0	hard
common_voice_ca_31360128.wav	0.8181818181818182	1.1441	0	hard
common_voice_ca_31265085.wav	0.3333333333333333	1.0418	0	hard
upc_ca_ona_100018.wav	0.045454545454545456	1.0688	0	hard
upc_ca_ona_100054.wav	0.17647058823529413	1.0687	0	hard
upc_ca_ona_100080.wav	0.11538461538461539	1.0909	0	hard
upc_ca_ona_100000.wav	0.13636363636363635	1.0782	0	hard
